collision_id,reaction,reactants,products,x,x_unit,y,y_unit,reactant_n_min,reactant_n_max,product_n_min,product_n_max,delta_n_max
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),5500.0,K,4.87792e-10,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),6000.0,K,5.35424e-10,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),6500.0,K,5.79012e-10,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),7000.0,K,6.2025e-10,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),7500.0,K,6.579e-10,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),8000.0,K,6.94868e-10,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),8500.0,K,7.2864e-10,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),9000.0,K,7.61244e-10,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),9500.0,K,7.91049e-10,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),10000.0,K,8.20531e-10,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),11000.0,K,8.7256e-10,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),12000.0,K,9.2124e-10,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),13000.0,K,9.5904e-10,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),14000.0,K,1.0051e-09,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),15000.0,K,1.04194e-09,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),16000.0,K,1.0692e-09,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),17000.0,K,1.10454e-09,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),18000.0,K,1.13e-09,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),19000.0,K,1.1557e-09,cm3/s,1,6,1,1,-5
254,H (n=1) + H (n=6) → H+ (n=1) + H (n=1),H (n=1) + H (n=6),H+ (n=1) + H (n=1),20000.0,K,1.18035e-09,cm3/s,1,6,1,1,-5
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),3000.0,K,2.15221e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),3500.0,K,2.63546e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),4000.0,K,3.07895e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),4500.0,K,3.485e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),5000.0,K,3.85359e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),5500.0,K,4.19998e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),6000.0,K,4.50585e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),6500.0,K,4.79366e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),7000.0,K,5.0546e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),7500.0,K,5.3055e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),8000.0,K,5.53354e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),8500.0,K,5.74221e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),9000.0,K,5.9388e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),9500.0,K,6.12978e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),10000.0,K,6.30016e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),11000.0,K,6.61309e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),12000.0,K,6.89823e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),13000.0,K,7.1467e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),14000.0,K,7.37258e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),15000.0,K,7.57485e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),16000.0,K,7.77024e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),17000.0,K,7.93205e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),18000.0,K,8.09516e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),19000.0,K,8.24103e-10,cm3/s,1,7,1,1,-6
255,H (n=7) + H (n=1) → H+ (n=1) + H (n=1),H (n=7) + H (n=1),H+ (n=1) + H (n=1),20000.0,K,8.379e-10,cm3/s,1,7,1,1,-6
256,H (n=8) + H (n=1) → H+ (n=1) + H (n=1),H (n=8) + H (n=1),H+ (n=1) + H (n=1),3000.0,K,1.96758e-10,cm3/s,1,8,1,1,-7
256,H (n=8) + H (n=1) → H+ (n=1) + H (n=1),H (n=8) + H (n=1),H+ (n=1) + H (n=1),3500.0,K,2.31868e-10,cm3/s,1,8,1,1,-7
256,H (n=8) + H (n=1) → H+ (n=1) + H (n=1),H (n=8) + H (n=1),H+ (n=1) + H (n=1),4000.0,K,2.63154e-10,cm3/s,1,8,1,1,-7
